date,ABY,AU,AUR,BAY,BITB,BLC,BLK,BLOCK,BSD,BSTY,BTB,BTS,BURST,CANN,CBX,CDN,CLAM,CLOAK,COVAL,CRW,CURE,DASH,DEM,DGB,DGC,DMD,DOGE,DOPE,DOT,DP,EFL,EMC,EMC2,FAIR,FLDC,FLO,FST,FTC,GAME,GLD,GRC,GRS,HYP,IOC,LTC,MAID,MINT,MONA,MUE,NAV,NEOS,NLG,NMC,NOBL,NVC,NXS,NXT,NYAN,OK,OMNI,ORB,PINK,PND,POT,PPC,PTC,PXI,QTL,RBY,RDD,SLR,SMC,SPR,START,SYS,TEK,THC,TIPS,TRC,TROLL,UIS,UNO,USDT,USNBT,VIA,VRC,VTC,WDC,XBC,XCP,XDN,XJO,XLM,XMG,XMR,XMY,XPM,XRP,XST,XVG,XWC,ZEIT,ZET
2/22/18,-0.262836499,-1.475444096,-2.100258771,0.471606679,34.85345917,-16.53711391,-3.33146943,-0.400330588,5.869434287,-7.02534415,-10.78408942,2.920748078,-8.746373308,-13.93328059,1.183431953,-7.068147261,-7.105719237,-1.829826167,-11.20678147,-8.4,-5.549202662,-5.583317174,-7.554665845,-10.87810561,-10.35971526,-2.510176391,-4.892873423,-5.828169719,-8.424178633,-7.632864233,-6.221729071,-12.74725275,-11.3232009,-2.685171383,-4.95804142,-4.809035518,-6.645772491,-8.130272958,-3.529411765,-6.86370753,-6.921166977,-7.595010752,-7.82369146,-9.947643979,-8.455589407,-6.943809018,19.44444444,-2.872531418,-2.324349727,-4.022988506,-13.17073171,-2.711876622,-8.960573477,-15.36259542,-5.870445344,-15.45064378,-8.027781394,-18.48552339,-9.19292392,-8.90768848,-5.946229513,-7.847533632,-5.122494432,-9.756875068,-8.611111111,-12.11557717,-11.26025354,-16.95182007,-6.801549776,-10.0597923,-8.873327155,-10.30349855,20.8454076,-4.158436109,-12.23474555,-5.732484076,-17.08516921,-50,-3.724783988,-0.478214665,-1.670327287,-5.028481634,0,0.693341363,-4.47761194,-10.98799715,-10.04672897,4.530521812,-14.4484259,-9.476499809,-9.353526855,18.77553509,-7.641299006,-10.51460186,-12.35237593,3.52148704,-9.530131387,-7.667843137,-6.126428858,-9.230603911,-16.47880552,8.73015873,-8.819331158
2/23/18,4.295187064,-1.354488647,-3.429453443,0.144824928,16.60898496,4.407129617,4.44126981,-0.798346544,-4.331633272,-15.24345352,5.45986231,1.097306369,6.19659535,10.51276945,-12.28070175,12.62829094,5.037313433,-8.294501398,-3.006840562,11.79039301,15.13807242,-0.205384226,19.99200453,2.903265033,8.117378944,-0.347947112,6.215050328,0.688963309,9.289438036,0.251557088,7.433048189,1.511335013,2.877375403,-0.323930051,3.317132442,10.15705498,3.097817793,5.019516504,4.87804878,-1.153482338,2.091173248,3.606714676,5.095636581,5.813953488,7.168091752,-7.52070443,-4.069767442,5.360443623,12.58410148,7.784431138,10.39325843,11.44988407,3.937007874,14.54340474,2.795698925,11.6751269,3.519022933,11.04605777,5.623342635,6.500956023,0.691588365,2.713264027,15.25821596,4.32092146,1.823708207,2.065022786,3.292140386,14.89790928,2.632981603,14.89386517,13.51697931,9.554519955,-9.60465192,0.104653895,7.411890127,3.040540541,-14.92025513,90,-5.570548908,-9.770421783,6.742409619,-0.71699414,0,1.708602819,1.5625,1.984651252,7.012987013,1.271743897,5.863874346,2.448290418,5.626031353,2.762090564,4.240176615,6.103111469,1.043287594,17.03319331,11.25037496,6.059431634,-2.220652374,4.119805848,8.397160172,43.79562044,-2.14693056
2/24/18,-1.405021969,0.606118619,3.163381364,-1.795303579,3.593957129,-2.088553742,4.76050638,-4.896832486,-0.572516127,23.56384035,3.81119958,-5.088813153,-1.390924684,-8.021071602,-7,-6.488818454,0.710479574,-7.317073171,-7.432380067,-8.984375,-4.622395833,-5.802172055,-26.14248431,-4.484622884,-7.368855665,-2.374301676,-4.873646209,-3.572161172,-6.403996394,-5.689548547,-3.817205309,-9.429280397,-6.508669513,-5.895115089,-5.315770904,-10.17479214,-10.1687389,-4.016051048,-10.46511628,-7.086416108,-6.821575215,-2.201309434,-7.351059292,-8.791208791,0.052553629,-3.911717876,-4.545454545,-1.754385965,-9.232063275,-5.555555556,-5.34351145,-2.969013785,-4.166666667,-13.97637795,-5.439330544,-20.90909091,-4.120395913,-7.83831283,-4.370174676,-4.847396768,-6.407379301,-3.445553083,-10.99796334,-5.637890689,-8.656716418,-3.324894851,-6.862557427,-16.55759511,-7.881045216,8.38493554,-4.76604267,-3.08247485,-5.253968433,-5.341369746,-7.294003964,4.262295082,5.744767822,-13.15789474,-4.535223894,-2.366863905,-2.911542834,-1.409624332,0,1,4.615384615,-6.791850009,-8.495145631,-3.254907621,-4.26734492,-5.232797693,-8.499731485,-8.902877698,-7.021741691,-12.62539029,-4.172062581,-15.30719966,-3.473939327,-4.450395703,-11.95396719,-7.116056201,-3.892875845,-46.70050761,0.057136327
2/25/18,1.869985421,0.228944637,0.941088119,4.104993525,-15.53328948,-3.278422176,1.509427942,-6.55529695,-0.855336671,9.11603152,-1.622319233,-0.115055045,-0.86656757,-0.458183243,-3.94265233,-2.170228792,-6.349206349,-0.548245614,-2.201942398,-0.858369099,-3.965288918,-0.557973816,1.075107135,4.444650645,-11.12909658,-4.721030043,-2.877925364,-1.562025163,0.092299049,-5.459958545,-0.959893973,-3.561643836,-0.003856413,-3.352065322,-0.020701362,-2.768457258,0.173010381,-2.896599665,-11.25541126,-1.622604642,0.998163913,-2.915708327,-0.276243094,0.602409639,5.281252984,-5.285390623,-8.80952381,-2.321428571,0.353483645,0.588235294,6.451612903,-1.026803756,0.395256917,-12.35697941,0.663716814,5.747126437,3.521386521,-1.411136537,-1.24574777,-1.563342318,0.50427091,-1.412534384,6.407322654,-0.534420116,-0.980392157,6.336213118,-1.454115713,-0.797041382,-0.916412923,-5.816240517,8.452530958,-4.457711029,-0.423658376,-1.740051616,2.563975726,20.44025157,-8.659651944,-27.27272727,6.316230557,11.27272727,-13.12631383,0.281729821,0,-1.301683168,-0.367647059,3.384452833,-2.387267905,10.1230884,-0.649446494,-6.347826087,3.324084943,-2.934079193,0.602258681,11.25913053,2.640710033,-1.545620741,-3.42136588,-1.143648064,-2.062440809,2.187674874,0.010744189,78.0952381,-2.010050251
2/26/18,-4.517160725,0.820513088,-3.480971595,-4.321035052,-2.204854704,-3.203696838,-3.541136149,-4.126128797,0.032629134,-8.818919,-7.728811318,2.760786062,4.338810018,8.691043985,0.373134328,3.190414321,9.039548023,3.197353914,10.02482664,8.225108225,3.913764883,4.999239467,5.303481107,5.798389007,14.81931209,6.831831832,3.207424292,2.238206965,7.268863764,4.225430715,9.79282794,7.102272727,1.373578696,7.305152047,9.267848269,11.53192916,5.699481865,7.282324294,6.829268293,2.933205707,7.855159648,7.145881102,13.31178824,10.77844311,0.217706821,3.157009297,40.9051349,2.925045704,7.960739924,2.339181287,12.62626263,3.353219645,2.362204724,20.75718016,5.494505495,0.543478261,0.458456261,-20.42553191,3.924260129,2.984665936,7.391293093,11.54513234,-9.892473118,2.766986851,6.930693069,0.570076786,7.221440117,6.070831726,6.11801592,1.203261734,-10.88706689,5.122901744,14.42727338,6.997442338,8.092870874,-19.32114883,7.913936993,54.16666667,3.644082284,1.307189542,18.09911786,0.175586459,-0.0439,-0.592966064,-4.05904059,15.06865798,12.5,6.611570248,8.646560689,3.156917363,1.895171702,12.76343296,2.036652468,26.29852538,4.480108177,-4.507089804,29.96501307,1.417295628,6.319275413,4.351843929,1.968277354,9.625668449,-0.058275058
2/27/18,-3.082309181,-0.434940703,-1.149522468,3.563949827,-13.89195181,-12.54107223,-5.17677803,15.69736826,0.120723183,-8.380251843,1.417541382,-0.431648173,11.56092341,-2.414153375,1.486988848,-7.475284462,-0.863557858,7.905982906,15.47619048,10,4.344420589,-0.872406522,3.581267218,2.70951128,13.2239005,-6.043569923,-0.757217227,3.561614881,1.47262194,-8.325492806,2.848104102,1.856763926,-2.033718836,14.11815923,1.8911544,-1.599433554,3.843759726,0.325184914,-0.456621005,-2.713038627,4.42683992,-0.946548236,4.63126443,2.702702703,-1.97320782,0.778900875,5.064854849,-1.776198934,0.523542152,4.571428571,-5.605381166,1.560940984,2.692307692,-7.675675676,6.458333333,-2.702702703,-0.508384802,3.840544482,3.465514143,4.706195161,3.842314267,3.407247161,14.55847255,2.799684048,-2.160493827,3.669070297,4.0556312,3.841842145,-6.709188447,-5.610690773,15.43144104,0.890564162,2.14899803,-6.46264337,5.551916957,-15.85760518,-3.10833281,-45.94594595,1.539434258,-2.365591398,5.503540213,2.264600715,0.043919281,0.311319936,3.461538462,19.8952278,-0.724637681,-9.721692718,3.158758375,2.655265527,-3.436042976,0.746567792,-0.693402527,-4.311404322,3.041449542,2.810677037,20.54399421,-0.998475219,4.595277327,-1.402145036,1.123553228,-3.902439024,14.37900875
2/28/18,-9.817730882,-0.618562824,4.297726785,9.190297166,-14.15152623,-6.889880916,1.902550816,4.950044809,-0.80717796,-4.230310255,4.745411236,0.379045803,-3.639752234,-11.47576086,-6.593406593,9.298926465,-5.574912892,6.336633663,-11.77818206,2.545454545,-4.976849698,-5.124624503,-2.816421167,-12.66419578,-14.33734695,-11.9670905,-4.339532666,-2.255332177,-12.18092747,2.845294417,-3.929470813,-8.854166667,-0.86144128,-12.81226601,-9.592709689,-1.38097585,-4.21099955,-5.44090232,13.76146789,-7.825437601,-8.471019809,-3.022987534,-6.243509865,-8.947368421,-6.325023084,6.874453912,9.523809524,-1.808318264,-6.551707575,-1.639344262,-4.275534442,-6.107579913,-5.243445693,-3.395784543,-2.739726027,-3.888888889,-10.13266533,30.33707865,-5.059102992,-8.684611478,-5.27389841,-4.409649582,-16.875,-3.663772075,-4.416403785,-6.085290781,-14.53874194,-6.44822455,9.905976663,-14.09535707,-15.87459543,-13.7106376,-9.580385052,-5.901834726,-6.398981839,18.84615385,-14.28848972,-20,-10.42766512,7.323788546,-9.774084909,-4.552310435,-0.1097,-0.1244433,-13.38289963,-18.71960963,-9.9756691,-4.546734234,-4.639448568,-3.814116616,-11.95549491,-12.64733675,-7.771004637,-7.233777013,-5.566206122,-8.768913343,-13.46379574,-4.509846354,-7.341274568,-10.93757797,-10.36204651,-25.38071066,-6.239804241
3/1/18,4.499045173,4.890902488,-6.094079421,3.341169506,6.477825843,15.45138188,3.579932792,7.60739049,11.03229587,67.5465148,12.950971,8.286263426,11.33739121,17.96558786,45.88235294,5.70414092,9.225092251,4.562383613,6.033758497,-1.418439716,4.768754679,5.688955827,3.431338152,13.36162511,4.484687589,22.59983008,3.273512795,4.85189273,-2.948578139,-2.777935533,11.0238863,1.714285714,-0.988395815,8.103447072,4.842425739,9.863167048,2.612640801,12.16130534,-1.209677419,17.4274585,6.295589721,6.000148079,0.415339886,5.780346821,3.376047314,3.751478668,-6.816961889,1.104972376,17.42629511,8.333333333,16.12903226,1.537910548,3.557312253,6.060606061,7.042253521,43.35260116,7.379589764,13.86494253,17.20132249,9.093437152,18.66718397,15.62425196,-14.53634085,6.231959285,0.660066007,7.72917203,4.391097501,6.034993606,6.670824726,11.85167232,5.867047541,-3.620792197,15.60358425,11.47227533,5.105599159,8.737864078,16.66666667,-6.25,9.867413557,-2.616726526,1.266926409,21.900589,0.109820473,0.726236163,10.72961373,15.83449244,5.945945946,3.568795163,0.514317487,0.182315406,15.2420124,4.013892052,1.616574228,11.79061166,9.919495975,12.27855258,9.24866632,2.627066836,29.50557291,9.014510617,6.56283468,-18.36734694,3.447150935
3/2/18,9.622552617,-0.00015116,14.69302729,15.71264876,-7.190313066,-8.574388393,11.54412952,-2.031392548,1.5481796,-44.43444466,-16.35777863,-3.976228659,4.986715716,-1.213877573,-11.02150538,-5.937268246,0.844594595,35.7079252,1.721529929,3.956834532,9.458378771,-2.25090279,-5.12890095,-0.341325112,8.314428312,-1.316701317,-11.79404666,4.664362224,1.560136566,6.511561924,6.943723934,-3.370786517,-2.130044473,7.213334281,1.428403249,6.525833129,0.922396707,14.90665948,-6.12244898,0.688265813,-0.401182432,3.577010895,0.744519509,30.05464481,1.339690107,2.608435673,-17.10829493,-0.72859745,10.50670035,-3.076923077,-1.709401709,3.802449668,0,-11.77142857,-1.315789474,32.66129032,-2.148127715,-16.49842271,13.40202443,4.180474127,32.89619724,4.548680942,29.03225806,5.073262583,0.983606557,8.983455882,2.907281299,6.115065592,5.389875169,-1.96099675,25.49449636,6.889146694,2.500048799,1.669379773,9.008808545,-3.571428571,-3.45182103,-20,-5.150848235,10.06322445,6.268833405,-4.837664251,-0.027,-0.2906,2.713178295,11.91116885,-3.06122449,1.580521145,-2.599917024,5.232029117,-3.744892153,10.6190815,-5.660538616,8.115781725,9.772640428,2.912295426,-4.005782938,-1.960796986,0.628111397,2.716963031,4.214060893,79.16666667,-3.374329864
3/3/18,-6.310579664,-9.532536421,-0.278381224,-8.092279844,-11.92478478,-9.393329245,18.84316633,-8.471725682,-4.387281257,0.828007829,20.88930932,-5.766177961,-0.528031925,0.170204522,3.32326284,3.965309341,-0.335008375,-6.824146982,3.866307888,-2.76816609,-4.397867011,1.141427696,2.105978261,-2.949868803,-6.287569379,0.280898876,-3.301714703,4.48639539,3.863829787,4.505782068,3.52469348,9.302325581,4.564348898,19.10211409,-0.085116261,3.965325818,2.137623688,-1.165722456,-2.608695652,6.364189511,0.829825252,4.972141382,7.513343369,5.462184874,-0.90327437,1.668740864,-11.53578874,-1.28440367,-2.706556737,5.82010582,4.782608696,0.308483633,2.290076336,18.78238342,2.476190476,-5.775075988,-0.687631196,-4.76010578,-4.527933408,10.86371422,-2.067587637,1.869872702,-22.04545455,-1.256131795,1.623376623,-1.335874644,-2.025960804,-5.660115863,2.046828609,-3.757321251,-5.966417449,21.64927028,-3.852277012,4.083430942,-0.499194054,6.172839506,1.946086446,283.3333333,-1.012249476,-6.5581618,2.995088359,1.20123839,0.027007292,0.291446945,-4.528301887,44.08677089,4.210526316,5.887300252,1.249467556,-0.648508431,-4.024934172,-14.83992281,9.39092241,-0.400940932,2.384474806,-3.743271897,-2.992363342,-0.257102173,1.005955831,-6.741160774,1.316487871,2.790697674,2.621845083
3/4/18,-2.465191922,1.245386889,-1.585038711,-2.198487498,0.207517272,-0.850155202,-14.43915456,2.954703998,3.463512734,-2.588575163,-11.10074337,5.103637345,-1.338095355,-0.639599939,-11.98830409,-7.735200964,1.512605042,9.788732394,-4.301881647,0,1.51453497,1.631396187,20.54837693,1.354697328,-1.575665467,1.330532213,3.791737408,-1.03279179,0.450671911,14.6198655,-2.59668386,8.776595745,-2.871630328,4.760090302,-4.526621491,-1.796554755,-6.396982695,10.70429984,-0.892857143,-5.639646047,-0.776439492,-0.655267768,9.432281059,-1.593625498,1.500189897,-0.475792623,-18.61743912,5.390334572,3.251791364,-4.5,-0.829875519,-1.418114671,-0.373134328,-12.21374046,0,8.709677419,1.630112476,0.753669179,4.209156727,-2.074597219,-5.680037761,1.860542612,28.27988338,9.297036527,0.638977636,6.407385247,-2.551046916,11.22374027,-3.411845426,-2.239063038,-4.542085583,0.73843467,-2.469849809,-3.501997749,-3.417944847,0.290697674,-1.581596565,23.91304348,-18.40388334,0.256147541,0.970969249,4.968184043,-0.2388,-0.1428,4.743083004,-19.85815603,-0.252525253,-4.103786074,0.757257047,-1.479547433,-2.430011198,-2.010459035,3.358959128,-3.604367703,4.538886528,1.381004829,14.34348489,11.25749611,-3.359670284,1.099824743,0.567418798,-47.9638009,4.982508216
3/5/18,-1.177013537,2.313620116,7.881898634,-6.937686484,-5.417246544,-5.679491634,-5.756898628,3.494464398,6.518031395,-2.273681233,-4.02524572,-5.925955201,-0.872756124,-0.161276868,9.302325581,0.096697771,1.158940397,-3.014753047,-6.304765976,-1.779359431,0.525991612,-0.950876741,0.168482208,-3.686855923,-0.063581452,-12.30131306,-5.16175936,-4.083590721,5.608124643,0.294333107,-3.004924242,8.80195599,1.087223302,-3.63288442,5.398280337,-2.71610928,-7.023781307,4.10257311,4.054054054,-4.492774203,7.009338722,3.282142072,-9.107828312,-4.453441296,-1.225444341,-3.326703679,22.49034749,-5.467372134,9.439127569,-0.523560209,-5.230125523,-0.187310079,-1.498127341,14.65838509,2.416356877,2.96735905,-3.20693456,-0.078740157,-5.93804202,-1.870633311,-9.432933402,-10.80123225,-6.590909091,-8.482039641,-1.587301587,-2.454894526,-7.45894647,-4.607053229,-7.313844823,1.656095842,8.761716938,-16.19996985,-0.771294365,-2.439363626,2.316005045,-1.15942029,-11.29923201,-47.36842105,24.75012868,0.102197241,-0.289706885,-0.32058755,0.125499693,-1.119398501,0,7.079646018,-4.303797468,-11.5819989,-2.129436326,-1.280918728,-2.714334902,3.759487666,-2.735059266,-6.450396502,1.159985907,0.242353334,0.860823915,-5.013069307,0.215763358,-3.719951179,2.462306027,3.47826087,-4.079571847
3/6/18,-4.699855708,0.212588078,-1.470481639,-2.001900971,-3.245885234,20.72979999,8.482897379,3.49067448,-7.723641466,0.526947231,-6.346178019,-11.7680832,-10.95797899,-5.529870492,-14.58966565,-8.858619524,-15.22094926,-5.621693122,-9.420620438,-11.23188406,-5.145057916,-5.869048781,-7.455847809,-9.413994169,-10.16359918,-11.50512214,-11.65197394,-0.353531201,-7.094581547,-18.95094497,-8.671949138,-12.58426966,-6.045344183,-16.99141085,-10.96317389,12.46872286,-6.968048946,-12.37304035,-5.194805195,-2.105016355,-5.915134371,-9.322872245,-9.764525211,-8.898305085,-6.904062885,-5.764585011,-5.910165485,-6.529850746,-11.96341438,-12.10526316,-11.4790287,-4.635511243,-15.96958175,-18.63488624,-8.34845735,-11.23919308,-6.24713381,-6.934594169,-11.52559304,-8.865411116,2.082246653,-11.62015954,-21.65450122,-10.54855712,-12.25806452,-6.252161739,-16.52359279,-6.970175293,-5.990864068,-8.203350664,-7.603812882,-12.84207686,-8.550594428,-8.357550967,-9.335515305,-35.19061584,-14.35341335,-43.33333333,-14.19976972,-7.605921388,-13.52393974,0.040933279,0.113729196,1.276694005,-7.924528302,-16.52892562,-13.49206349,-7.049180328,-10.08248009,-9.619686801,-9.22550581,-5.394902275,-4.011010394,-9.369823565,-7.193569993,-8.020008337,-6.103688,-3.80260755,-7.951182127,-9.764835569,-3.86391791,74.78991597,-11.72755027
3/7/18,-7.940855026,-4.526252684,-2.033418039,-5.361274797,-6.270386838,-20.41314722,-3.985794371,-0.401394006,-3.149538434,-2.325121927,-7.276657359,-6.572285619,-12.83743925,-3.43018028,-8.896797153,-11.4420478,-4.826254826,-14.36580238,-11.03836145,-12.24489796,-7.530954324,-11.19600353,-6.872023063,-10.58221493,-4.082252068,-12.73374889,-12.71149675,-12.50550055,-10.01829066,-17.30541765,-6.869465195,-5.141388175,-15.56075501,-11.97916457,-0.812516207,-12.63761468,-5.005480453,12.15621943,-7.762557078,-8.819010789,-14.63814306,-13.5841871,-3.729967381,-13.95348837,-5.473041709,-6.663952189,-17.00167504,-14.77045908,-4.833344052,-7.185628743,-8.97755611,-12.58140325,-7.239819005,5.459387483,-5.544554455,14.61038961,-2.018147943,-7.705334462,-12.113713,-13.78528226,-12.2071038,-14.21309264,19.25465839,-6.279445935,-7.352941176,-15.57300726,-11.07046725,-14.20491754,-9.44055155,-12.72498427,-11.1912939,-11.46026832,-10.49881278,-9.590024651,-6.298016414,-9.954751131,-14.68973786,29.41176471,-8.974401986,-0.883977901,-12.7505788,-2.69464578,0,-0.1501,10.6557377,-1.972475248,-6.116207951,18.24976904,-3.716590226,-13.56435644,-10.87140165,-14.0086988,-2.606603514,-7.899657249,-2.09295612,-16.70443216,-13.09806744,-5.599493763,-11.08898743,-11.89046116,-16.46270158,-50,-4.209898629
3/8/18,-0.908416022,0.180066037,-3.871333692,3.262984885,4.941737331,-8.106301699,0.119208799,-11.21655605,-6.222447936,-8.079438986,1.416147197,-6.594638671,-8.102098037,9.860788863,2.34375,-4.464392579,-5.273833671,-9.819967267,-4.689564069,-7.441860465,-7.166760177,-3.877447736,-6.645580269,-3.793686787,-20.95825752,-2.857142857,0.024850895,1.565397793,-11.4247436,13.15241505,-10.24261235,-6.504065041,-7.381428973,-10.42795722,-11.10239651,1.314430734,-1.076923077,-8.812582831,-7.920792079,-6.628227305,-5.065074585,-1.907881887,-7.027106659,-8.648648649,-5.020447697,-15.9145309,-14.93440969,2.107728337,-4.318871564,-8.387096774,-6.301369863,-13.12976728,-5.365853659,-17.2979798,-3.983228512,-8.21529745,-4.15533131,-9.908256881,-3.646474957,-8.623209588,-12.050105,-1.761599549,-5.46875,-8.144591846,-4.365079365,1.997710956,-17.28366317,-5.572132399,-7.194277099,-5.494663975,-3.482843521,-16.61810129,-7.298063651,-3.725910631,-5.711661456,25.6281407,1.663378593,81.81818182,-2.941790751,-11.42697882,-4.057989774,-1.189403496,1,0.041762686,-10.74074074,-7.672122802,-6.51465798,-7.784090909,0.312089356,-10.36655212,-6.634587343,11.91429575,-5.215692352,-7.491531125,-17.84166298,-5.473340588,-5.80473865,-5.205748327,-1.161934627,-10.09127672,-2.423475074,101.9230769,-8.740039841
3/9/18,0.751469497,-0.819435368,-4.010628942,-4.883586192,-5.301629881,14.67630015,-9.037762292,-7.290864713,0.204822583,-0.797791116,-5.465783581,1.985426063,15.45502367,-17.26087923,-1.145038168,-3.526685041,-3.211991435,-9.891107078,-4.702504703,-4.020100503,-5.494825758,1.150216678,1.178633218,-4.036813947,-8.994161802,-0.420168067,3.00621118,5.965460679,-4.631513065,-13.72614779,-4.402827795,-1.15942029,-4.438083841,-2.453588517,-4.872071366,6.438517085,-5.540435459,-5.473535979,-5.913978495,-1.607613349,-3.224190706,-2.423408665,0.966566313,-9.467455621,6.039317886,4.187672154,9.015421115,-1.834862385,-12.56292377,-2.816901408,-2.631578947,8.278105571,3.092783505,12.97709924,-1.528384279,-8.641975309,-4.918387771,-5.753564155,-8.283561644,2.527191299,0.326558023,-2.761592121,-1.101928375,-2.306160947,3.319502075,-9.637865959,2.645899794,-1.036155203,-6.971928017,-5.310544789,-4.33279625,0.052420059,-4.42249441,-4.187689896,-6.361332251,10,-0.215618381,-30,15.45856724,4.782882316,14.88464652,0.200620098,-0.99009901,-0.584033092,-11.2033195,-9.337415957,-4.181184669,0.50831793,-7.777959718,2.811501597,-5.94252694,-3.157366141,-0.025325545,6.677868733,3.391472868,0.138137447,-0.607561996,2.894447828,-11.78087571,0.8198828,-4.621007904,27.14285714,2.523874488
3/10/18,-2.885858073,-4.01339779,0.877485806,-1.924966943,2.288233726,-1.937812683,6.619120301,-4.951593373,1.157204452,3.597926176,-11.4426031,-4.341752513,-12.05576818,-8.268820635,-11.96911197,-8.057918317,-3.539823009,-7.150050352,-3.03345107,-8.90052356,-6.98490938,-3.033033033,-13.93609063,-4.643274854,-13.45723817,-5.379746835,-4.172696575,-9.854403668,-4.129067542,-2.970287161,3.647240757,13.48973607,-3.586297773,8.59310417,-5.348309975,-10.88812426,3.292858613,-1.688109938,-6.285714286,-11.98945614,-8.049149846,-5.432078611,-11.09541745,-3.267973856,-5.043543303,-5.982348779,-4.461371055,-4.439252336,-7.920515796,-4.347826087,0.3003003,-8.37264557,-5.5,-4.864864865,-4.21286031,-7.432432432,-5.099559905,-0.108049703,-4.397114394,-3.432137285,-6.155047621,-4.587078533,-20.33426184,-6.0827622,-6.024096386,-0.806032828,-7.595978062,-4.863740997,-4.595917867,-2.739726027,-11.98578186,-5.193852602,-2.147060069,-4.11100429,-6.098487451,-4,-7.772679318,-32.14285714,-4.884118666,0.42042042,3.411526379,-9.98058488,1,0.188302678,-7.476635514,-6.929484062,-6.545454545,-4.068965517,-4.385653409,-7.271597265,-7.04856787,-8.147523982,-6.155987161,-5.695769559,-10.77788191,-4.83963674,-1.861280948,-6.252816969,-6.323769956,-6.984984832,-0.596869072,-28.83895131,-14.39787092
3/11/18,-2.625891138,-12.03107069,0.128025425,1.066521642,1.949346818,6.752411769,-4.231949293,-4.51163263,2.78539708,15.3159179,22.26408206,5.434897435,6.531274825,5.142334096,1.315789474,22.00564972,14.44954128,8.026030369,3.599742876,22.98850575,6.278653285,9.796634665,6.56484126,7.870313586,6.69264656,8.361204013,5.965265542,2.69079363,10.84426697,7.301714485,9.164313335,2.583979328,2.502738279,4.83633175,9.651605879,0.880619986,0.149432158,18.61457304,2.43902439,6.056668357,10.83847565,5.637192879,14.17475728,10.13513514,6.312946604,13.37970013,-1.708428246,1.95599022,3.190793671,9.090909091,7.784431138,3.467746482,6.878306878,-4.829545455,6.481481481,4.744525547,6.808924634,-1.24391563,7.415623845,13.99030695,9.829873589,8.146837682,2.447552448,24.15241841,8.547008547,5.806436928,44.40597487,8.733999376,8.429928031,9.676884838,9.434088506,8.576796964,3.891422029,8.02681591,8.912356307,8.712121212,14.01086028,63.15789474,7.278207448,-2.511961722,9.544899639,7.063422525,-0.99009901,0.507361159,7.575757576,3.955355268,4.6692607,6.853582555,5.329619313,4.892761394,7.056091461,8.101051443,3.948595816,9.299756044,9.846716464,8.987678183,10.38096997,4.330131919,12.54304021,7.638336942,8.616452219,-1.052631579,14.4567076
3/12/18,-1.775004295,-0.721631844,-6.227132923,-1.130757776,-2.273868038,-21.60452192,-4.246964291,5.922465278,-5.025495048,-16.06942448,-5.647629369,-3.472643795,-5.242510699,-0.423094334,-5.194805195,-5.273211392,-4.609218437,-8.534136546,-1.685625646,-6.074766355,-5.567644554,-5.735238812,-3.523014178,3.994845361,-13.76846117,-6.893004115,-4.228028504,-3.592049219,-6.0676239,-15.27739218,-8.634747077,-6.801007557,0.673292419,-9.781609618,-5.73896639,13.65729039,-4.526012136,-5.390855835,-3.571428571,-8.11866838,-7.497131679,-2.007754702,-5.426716141,3.067484663,-5.673458587,-0.025508244,5.909617613,0.239808153,-6.342692418,-4.861111111,-7.5,-4.236849513,-2.97029703,-4.47761194,-3.47826087,-7.665505226,-4.895614472,5.147864184,-7.775359122,-0.93537415,-6.261132781,-6.195812204,-6.484641638,-19.51209933,-8.267716535,-6.65806174,-11.74133443,-4.525877539,-5.735730865,-3.26333283,-1.118135463,-6.318075396,-7.639286012,-4.175093503,-10.83452475,-36.2369338,-5.740776558,0,-4.288008939,-4.662576687,-6.893870675,-1.403840101,0,-0.878,-10.3286385,-1.116303316,-4.832713755,1.046572475,-4.495768688,6.900958466,-4.964124812,-4.053789412,-4.09313089,-6.449388151,-8.121126262,-5.586344491,-6.785841804,-3.618482004,27.95776394,-4.038295055,-5.337415147,-3.723404255,-4.984381366
3/13/18,3.016335144,0.111692959,-1.180070822,2.606075242,22.743301,8.940735979,-3.424738001,-6.507585645,-0.722437354,0.959575612,-11.26557949,0.280869719,-2.135012146,0.87601196,15.98173516,-2.071494042,0.630252101,-3.951701427,-2.808456926,-2.487562189,-1.448388468,-2.778775185,-3.027618971,-4.395364094,4.760589319,0,-1.785714286,10.08459739,1.254657024,54.78038804,3.185465086,-3.243243243,35.54822893,-4.189080425,-3.649865698,2.768754219,-0.87518233,11.71738762,-4.320987654,3.474407448,1.943840101,4.367254122,-7.111329083,-6.547619048,-1.374628289,1.175215646,-9.846827133,1.196172249,-3.689370059,-4.379562044,-4.204204204,-2.918559116,-2.040816327,0,-1.801801802,-8.679245283,-1.482607141,-4.6875,-3.855353285,-5.522174535,-0.7406402,-5.746174304,0,24.07800467,-7.725321888,0.41484213,-6.279105868,-17.46550882,-0.376480252,4.326097142,-2.51407909,8.696439567,-3.388225818,-7.903029953,0.226069592,49.72677596,-0.981083681,-25.80645161,-0.720118991,5.855855856,-8.581767571,0.274549866,-0.0157,0.597042029,-6.282722513,-2.527834812,-1.171875,11.69638233,-0.184604024,-3.347280335,0.052673163,-5.327255409,-0.538789779,0.416326881,-4.375144553,-2.383188542,4.759251645,-1.415270995,-14.64112778,-4.019847166,-1.711661042,-36.4640884,-0.829045169
